ID,Año_prod,T/C,Temporada,Capitulo,Destino,Fec_Estreno,Dia,Mes,Año,Dia_Sem,Estreno_RR,Franja,H_ini,H_fin,Dur,Tandas,RH_C13,SH_C13,RC_C13,SC_C13,RH_TVN,SH_TVN,RC_TVN,SC_TVN,RH_MEGA,SH_MEGA,RC_MEGA,SC_MEGA,RH_CHV,SH_CHV,RC_CHV,SC_CHV,RH_TVPAGO,SH_TVPAGO,RC_TVPAGO,SC_TVPAGO,RH_ENC,SH_ENC,RC_ENC,SC_ENC,PosH_C13,PosC_C13,Comentario,Region,Zona,Fecha
447,2019.0,716,7,16.0,San Rosendo,29-6-2019,29,6,2019,6,Estreno,Prime,22:28,23:43,1:15:00,3,12.6,21.5,5.4,17.2,5.2,8.9,3.0,9.7,10.7,18.2,3.6,11.7,12.5,21.3,6.0,19.2,23.5,40.0,11.3,36.2,58.9,100,31.2,100,1,2,,Bío Bío,Sur,2019-06-29
448,2019.0,716,7,16.0,San Rosendo,30-6-2019,30,6,2019,7,RR 1,Off Prime PM,19:47,21:00,1:13:00,3,8.3,13.4,2.3,8.1,7.4,11.9,3.0,10.7,10.4,16.7,4.3,15.1,10.4,16.6,4.1,14.4,27.0,43.2,12.5,44.5,62.5,100,28.2,100,3,4,,Bío Bío,Sur,2019-06-30
449,2017.0,528,5,28.0,Puerto Toro,6-7-2019,6,7,2019,6,RR 2,Off Prime PM,19:16,20:36,1:20:00,4,8.8,17.4,4.7,20.4,4.0,7.9,2.6,11.0,6.0,11.8,2.6,11.1,8.9,17.4,1.9,8.2,24.5,48.3,9.7,41.6,50.8,100,23.3,100,2,1,,Magallanes,Sur,2019-07-06
450,2018.0,620,6,20.0,Puyehue XL,6-7-2019,6,7,2019,6,RR 1,Prime 2da,23:59,1:53,1:54:00,2,12.4,27.2,5.1,22.5,1.6,3.5,0.7,3.0,6.9,15.2,2.2,9.9,7.4,16.2,3.1,13.7,18.6,40.9,9.5,42.1,45.5,100,22.5,100,1,1,,Los Lagos,Sur,2019-07-06
451,2019.0,717,7,17.0,Karukinka,6-7-2019,6,7,2019,6,Estreno,Prime,22:27,23:59,1:32:00,3,12.3,21.2,5.5,20.0,3.0,5.2,1.5,5.4,11.4,19.7,4.4,15.8,12.2,21.0,4.5,16.2,23.6,40.7,10.0,36.0,57.9,100,27.7,100,1,1,,Magallanes,Sur,2019-07-06
452,2017.0,536,5,36.0,Chiloé- Quellón,13-7-2019,13,7,2019,6,RR 2,Off Prime PM,19:44,21:00,1:16:00,3,7.4,14.4,3.6,18.1,5.1,9.9,1.2,6.1,6.8,13.3,2.3,11.5,7.8,15.0,2.2,11.0,22.4,43.4,8.8,44.2,51.7,100,20.0,100,2,1,,Los Lagos,Sur,2019-07-13
453,2017.0,513,5,13.0,Puerto Aguirre,13-7-2019,13,7,2019,6,RR 2,Prime 2da,23:50,1:05,1:15:00,2,9.9,21.0,4.6,22.4,3.2,6.8,1.7,8.2,9.0,19.1,1.9,9.3,8.7,18.4,2.8,13.8,17.3,36.7,8.1,39.6,47.2,100,20.4,100,1,1,,Aysén,Sur,2019-07-13
454,2019.0,718,7,18.0,Curimón-Putaendo (San Felipe),13-7-2019,13,7,2019,6,Estreno,Prime,22:27,23:50,1:23:00,3,10.3,18.6,4.9,20.6,4.9,8.8,2.7,11.5,9.8,17.7,1.9,7.8,12.1,21.7,4.2,17.9,19.3,34.8,8.8,36.9,55.5,100,23.8,100,2,1,,Valparaíso,Centro,2019-07-13
455,2019.0,718,7,18.0,Curimón-Putaendo (San Felipe),14-7-2019,14,7,2019,7,RR 1,Off Prime PM,19:48,21:00,1:12:00,3,6.9,12.4,2.6,10.5,5.5,9.9,1.8,7.3,7.4,13.2,3.1,12.3,9.5,16.9,3.4,13.8,26.5,47.4,12.2,49.2,55.9,100,24.9,100,3,3,,Valparaíso,Centro,2019-07-14
456,2017.0,532,5,32.0,Linares-Achibueno,20-7-2019,20,7,2019,6,RR 2,Off Prime PM,19:39,21:00,1:21:00,3,10.1,19.8,3.7,18.4,4.9,9.5,2.1,10.2,5.4,10.5,1.8,8.7,5.0,9.8,1.8,8.8,23.5,45.9,9.5,46.6,51.1,100,20.4,100,1,1,,Maule,Centro,2019-07-20
457,2018.0,615,6,15.0,Melimoyu- R. Marín B.,27-7-2019,27,7,2019,6,RR 1,Prime 2da,0:02,1:19,1:17:00,2,5.9,12.3,2.7,11.8,1.4,3.0,0.6,2.5,9.3,19.6,2.9,12.7,10.1,21.1,4.6,20.1,20.2,42.4,10.3,45.3,47.7,100,22.7,100,3,3,,Aysén,Sur,2019-07-27
458,2017.0,534,5,34.0,Pto. Gala-Pulluhuapi,27-7-2019,27,7,2019,6,RR 2,Off Prime PM,19:44,20:59,1:15:00,3,7.9,14.6,3.4,14.5,5.3,9.7,1.2,5.2,5.6,10.3,1.9,8.1,10.8,19.9,3.2,13.6,24.5,45.1,12.2,51.5,54.4,100,23.7,100,2,1,,Aysén,Sur,2019-07-27
459,2017.0,530,5,30.0,Caleta Huellelhue,3-8-2019,3,8,2019,6,RR 2,Off Prime PM,19:44,20:57,1:13:00,4,7.8,15.2,2.3,10.7,5.2,10.1,1.4,6.5,4.3,8.4,1.3,6.2,10.0,19.4,4.6,21.3,22.8,44.4,10.1,46.8,51.4,100,21.6,100,2,2,,Los Lagos,Sur,2019-08-03
460,2017.0,524,5,24.0,Lonquimay 2017,10-8-2019,10,8,2019,6,RR 1,Off Prime PM,19:49,21:00,1:11:00,3,7.1,13.1,2.8,12.4,5.5,10.3,1.4,6.1,7.2,13.3,2.6,11.7,9.9,18.4,5.5,24.4,23.0,42.7,8.8,38.8,53.9,100,22.7,100,3,2,,Araucanía,Norte,2019-08-10
461,2016.0,423,4,23.0,Angol-Nahuelbuta,11-8-2019,11,8,2019,7,RR 3,Off Prime PM,18:03,19:13,1:10:00,3,6.5,12.6,2.5,12.1,4.8,9.4,1.1,5.5,4.6,9.0,1.7,8.2,8.7,16.9,2.8,13.5,25.3,49.2,10.6,50.8,51.4,100,20.8,100,2,2,,Araucanía,Norte,2019-08-11
462,2016.0,424,4,24.0,Ancud,17-8-2019,17,8,2019,6,RR 3,Off Prime PM,19:48,21:00,1:12:00,3,8.7,17.5,4.1,20.8,5.7,11.5,1.5,7.8,5.5,10.9,1.7,8.6,7.4,14.9,2.3,11.9,22.0,44.2,8.8,44.9,49.8,100,19.7,100,1,1,,Los Ríos,Sur,2019-08-17
463,2016.0,411,4,11.0,Estuario Reloncaví (Cochamó),18-8-2019,18,8,2019,7,RR 4,Off Prime PM,18:26,19:25,0:59:00,3,11.5,20.8,5.3,20.7,5.9,10.7,2.5,9.5,5.3,9.5,2.0,7.6,8.2,14.9,3.2,12.2,26.2,47.4,11.4,44.1,55.3,100,25.9,100,1,1,,Los Lagos,Sur,2019-08-18
464,2018.0,68,6,8.0,Nevados de Chillán,24-8-2019,24,8,2019,6,RR 1,Off Prime PM,19:39,21:00,1:21:00,3,7.5,14.0,3.8,18.2,5.9,11.0,1.9,9.3,6.1,11.3,1.9,9.2,7.6,14.2,2.1,9.9,25.0,46.8,10.2,49.1,53.6,100,20.7,100,2,1,,Ñuble,Centro,2019-08-24
465,2016.0,420,4,20.0,Chañaral de Aceituno,25-8-2019,25,8,2019,7,RR 3,Off Prime PM,18:05,19:10,1:05:00,2,6.2,12.7,2.2,11.4,5.8,11.9,1.2,6.0,4.2,8.7,1.9,9.7,6.8,14.1,2.1,10.7,24.4,50.2,10.5,53.8,48.5,100,19.5,100,2,1,,Atacama,Norte,2019-08-25
466,2018.0,622,6,22.0,Yungay,31-8-2019,31,8,2019,6,RR 1,Off Prime PM,19:44,21:00,1:16:00,3,7.5,16.2,2.3,12.5,5.5,11.9,1.7,9.5,4.5,9.7,1.7,9.1,6.8,14.7,2.6,14.5,20.5,44.1,8.2,45.1,46.5,100,18.2,100,1,2,,Ñuble,Centro,2019-08-31
467,2016.0,44,4,4.0,Ruta del Itata,1-9-2019,1,9,2019,7,RR 3,Off Prime PM,17:21,18:29,1:08:00,3,5.4,12.1,1.8,10.4,3.5,7.8,1.1,6.0,4.8,10.7,1.5,8.4,7.4,16.6,3.3,18.7,22.4,50.0,8.5,47.8,44.9,100,17.7,100,2,2,,Magallanes,Sur,2019-09-01
468,2018.0,64,6,4.0,Lago Todos los Santos. XL,7-9-2019,7,9,2019,6,RR 2,Off Prime PM,19:03,20:00,0:57:00,4,6.9,13.9,2.6,13.2,5.1,10.3,1.5,7.5,5.4,10.8,1.5,7.9,6.6,13.2,2.1,10.7,26.6,53.5,10.7,54.7,49.8,100,19.6,100,1,1,,Los Lagos,Sur,2019-09-07
469,2016.0,417,4,17.0,Calbuco,8-9-2019,8,9,2019,7,RR 3,Off Prime PM,17:36,18:45,1:09:00,3,6.0,12.5,2.0,9.8,4.0,8.3,1.6,7.7,6.1,12.7,1.5,7.4,7.1,14.7,1.5,7.0,24.5,50.8,12.2,58.3,48.2,100,20.9,100,3,1,,Los Lagos,Sur,2019-09-08
470,2018.0,61,6,1.0,Ruta Kaweskar de los glaciares-Skorpios XL,14-9-2019,14,9,2019,6,RR 3,Off Prime PM,18:56,20:00,1:04:00,2,5.6,12.2,1.7,8.6,3.6,7.9,1.7,8.5,4.3,9.4,1.2,6.0,6.8,14.6,2.4,12.1,25.9,55.9,11.6,59.8,46.2,100,19.5,100,2,2,,Ñuble,Centro,2019-09-14
471,2016.0,43,4,3.0,Llanquihue (Pto. Varas),15-9-2019,15,9,2019,7,RR 3,Off Prime PM,17:44,18:53,1:09:00,3,6.2,13.8,2.3,11.8,5.4,12.0,1.6,8.4,3.3,7.3,1.4,7.5,5.3,11.9,2.3,11.9,24.8,55.5,10.7,55.5,44.7,100,19.3,100,1,1,,Los Lagos,Sur,2019-09-15
472,2015.0,310,3,10.0,Cachapoal (Zúñiga),18-9-2019,18,9,2019,3,RR 4,Prime 2da,0:11,1:19,1:08:00,2,4.0,11.0,1.7,10.3,3.4,9.5,1.4,8.4,4.9,13.4,1.3,7.6,8.3,22.9,2.5,14.8,15.8,43.3,7.5,44.4,36.4,100,16.8,100,3,2,,O'Higgins,Centro,2019-09-18
473,2015.0,321,3,21.0,Los Andes,18-9-2019,18,9,2019,3,RR 3,Off Prime PM,19:51,21:00,1:09:00,3,4.5,12.9,1.5,12.6,2.3,6.5,0.8,6.9,3.9,11.2,0.9,7.4,6.9,20.0,1.5,12.4,16.6,47.7,6.5,53.7,34.7,100,12.1,100,2,1,,Valparaíso,Centro,2019-09-18
474,2015.0,310,3,10.0,Cachapoal (Zúñiga),19-9-2019,19,9,2019,4,RR 5,Off Prime PM,18:02,19:06,1:04:00,2,6.3,17.4,2.9,18.7,4.7,12.9,1.9,11.9,6.1,16.8,1.9,12.5,3.2,9.0,1.3,8.4,16.8,46.5,6.6,42.2,36.1,100,15.6,100,1,1,,O'Higgins,Centro,2019-09-19
475,2015.0,313,3,13.0,"Coyhaique 2 (Cochrane, cóndor y huemul)",19-9-2019,19,9,2019,4,RR 3,Off Prime PM,19:06,20:07,1:01:00,2,7.5,19.0,3.3,20.7,4.1,10.4,1.1,7.0,5.8,14.7,1.3,8.3,5.1,13.0,2.2,13.7,17.2,43.8,6.6,41.3,39.3,100,15.9,100,1,1,,Aysén,Sur,2019-09-19
476,2015.0,320,3,20.0,Recoleta,19-9-2019,19,9,2019,4,RR 2,Off Prime PM,20:07,21:00,0:53:00,1,10.6,24.9,4.7,26.9,3.9,9.0,1.2,6.8,6.1,14.4,1.4,7.8,7.0,16.4,2.4,13.8,15.5,36.3,6.5,37.1,42.7,100,17.4,100,1,1,,Metropolitana,Centro,2019-09-19
477,2015.0,311,3,11.0,Puerto Cisnes,19-9-2019,19,9,2019,4,RR 3,Prime,22:37,23:43,1:06:00,3,9.9,21.4,4.7,21.8,4.3,9.4,1.7,8.0,7.6,16.4,2.7,12.4,9.6,20.8,3.4,15.7,16.1,34.9,6.9,31.8,46.3,100,21.6,100,1,1,,Aysén,Sur,2019-09-19
478,2017.0,52,5,2.0,Codegua,21-9-2019,21,9,2019,6,RR 3,Off Prime PM,18:41,20:00,1:19:00,2,6.1,15.6,2.1,13.5,2.2,5.5,0.6,3.5,3.6,9.1,1.9,12.2,5.6,14.3,0.8,5.0,21.3,54.0,9.1,57.3,39.4,100,15.9,100,1,1,,O'Higgins,Centro,2019-09-21
479,2017.0,54,5,4.0,"Camiña, Laguna Roja",21-9-2019,21,9,2019,6,RR 3,Off Prime PM,20:00,21:00,1:00:00,2,9.7,21.6,3.2,19.6,3.0,6.6,1.0,6.0,4.4,9.8,2.3,14.0,6.4,14.3,0.7,3.9,21.6,48.2,8.3,50.0,44.8,100,16.5,100,1,1,,Arica y Parinacota,Norte,2019-09-21
480,2018.0,65,6,5.0,Pumalín,21-9-2019,21,9,2019,6,RR 2,Prime,22:24,23:42,1:18:00,1,9.2,16.8,3.3,13.8,3.5,6.4,1.6,6.5,14.0,25.5,4.4,18.2,8.8,16.0,3.7,15.1,22.1,40.2,9.9,41.0,55.0,100,24.2,100,2,3,,Los Lagos,Sur,2019-09-21
481,2018.0,65,6,5.0,Pumalín,22-9-2019,22,9,2019,7,RR 3,Off Prime PM,17:16,18:40,1:24:00,3,6.9,15.1,2.5,12.2,3.8,8.2,1.0,4.8,2.9,6.4,1.1,5.1,8.0,17.5,2.3,11.2,23.8,51.9,12.4,59.4,45.9,100,20.9,100,2,1,,Los Lagos,Sur,2019-09-22
482,2015.0,314,3,14.0,Costa Osorno,28-9-2019,28,9,2019,6,RR 4,Off Prime AM,12:26,13:30,1:04:00,1,3.0,9.3,1.3,9.6,4.4,13.4,1.5,11.9,4.0,12.3,1.3,10.0,3.7,11.2,0.5,4.0,17.0,51.9,6.8,52.4,32.8,100,13.0,100,4,2,,Los Lagos,Sur,2019-09-28
483,2018.0,613,6,13.0,Chiloé Minga 1,28-9-2019,28,9,2019,6,RR 1,Off Prime PM,19:34,21:00,1:26:00,3,6.1,13.5,2.2,12.4,3.5,7.8,1.2,6.8,4.4,9.8,1.1,6.1,8.0,17.7,1.4,7.7,22.2,49.2,10.3,58.5,45.2,100,17.6,100,2,1,Originalmente estaba separado 20 hrs,Los Lagos,Sur,2019-09-28
484,2019.0,719,7,19.0,Nevados de Sollipulli,28-9-2019,28,9,2019,6,Estreno,Prime,22:28,23:45,1:17:00,2,10.2,18.5,3.7,14.6,3.2,5.8,1.2,4.8,11.8,21.4,3.5,14.0,12.4,22.6,4.1,16.3,19.9,36.1,10.8,42.9,55.1,100,25.2,100,3,2,,Araucanía,Norte,2019-09-28
485,2015.0,36,3,6.0,La Ligua – Pichicuy (quinta),5-10-2019,5,10,2019,6,RR 4,Off Prime AM,12:17,13:30,1:13:00,2,3.6,9.6,1.3,10.3,5.1,13.6,1.1,8.5,4.0,10.7,1.3,10.2,3.6,9.8,0.6,4.8,18.9,50.9,7.0,56.2,37.2,100,12.5,100,3,1,,Valparaíso,Centro,2019-10-05
486,2018.0,617,6,17.0,Lonquimay 2018 XL,5-10-2019,5,10,2019,6,RR 1,Off Prime PM,19:29,21:00,1:31:00,5,7.7,16.6,3.6,18.4,4.2,9.0,1.3,6.4,5.4,11.7,2.0,10.0,6.4,13.8,2.1,10.5,20.7,44.8,9.1,46.2,46.2,100,19.7,100,1,1,Originalmente estaba separado 20 hrs,Araucanía,Norte,2019-10-05
487,2019.0,720,7,20.0,"Taltal, costa de los chonos",5-10-2019,5,10,2019,6,Estreno,Prime,22:27,23:46,1:19:00,3,13.0,21.7,3.8,14.0,2.3,3.8,0.8,3.1,11.9,19.9,3.3,12.2,13.5,22.6,6.7,24.4,23.4,39.0,11.0,40.3,59.8,100,27.3,100,2,2,,Antofagasta,Norte,2019-10-05
488,2019.0,719,7,19.0,Nevados de Sollipulli,6-10-2019,6,10,2019,7,RR 1,Off Prime PM,17:58,19:18,1:20:00,3,7.0,13.8,2.4,10.0,4.2,8.3,1.2,4.9,5.2,10.2,2.0,8.0,9.2,18.0,3.0,12.2,25.6,50.4,14.2,58.3,50.8,100,24.3,100,2,2,,Araucanía,Norte,2019-10-06
489,2016.0,41,4,1.0,Isla Mocha,12-10-2019,12,10,2019,6,RR 3,Prime 2da,0:50,2:01,1:11:00,2,10.1,25.9,3.7,19.2,1.5,3.8,0.5,2.7,4.0,10.2,1.4,7.3,7.0,17.9,3.5,18.2,17.3,44.3,7.9,41.4,39.0,100,19.1,100,1,1,,Bío Bío,Sur,2019-10-12
490,2018.0,62,6,2.0,De Pisagua a Colchane. XL,12-10-2019,12,10,2019,6,RR 3,Off Prime PM,18:55,21:00,2:05:00,5,6.2,12.5,2.4,11.3,4.7,9.5,2.1,10.2,4.5,9.0,2.4,11.4,6.0,12.1,1.5,7.2,27.1,54.6,10.8,51.1,49.6,100,21.1,100,1,2,Originalmente estaba separado 20 hrs,Tarapacá,Norte,2019-10-12
491,2019.0,721,7,21.0,Chiloé Isla Quinchao XL,12-10-2019,12,10,2019,6,Estreno,Prime,22:27,0:50,2:23:00,4,13.5,24.5,4.8,18.6,3.4,6.1,1.3,4.8,8.0,14.6,3.1,12.1,9.5,17.2,4.3,16.7,22.7,41.2,9.8,38.0,55.0,100,25.9,100,1,1,,Los Lagos,Sur,2019-10-12
492,2019.0,720,7,20.0,"Taltal, costa de los chonos",13-10-2019,13,10,2019,7,RR 1,Off Prime PM,17:26,18:44,1:18:00,3,6.6,13.8,2.6,12.6,5.6,11.9,2.1,9.9,4.1,8.6,0.8,3.8,5.0,10.6,2.2,10.5,26.2,55.4,11.6,55.6,47.4,100,20.8,100,1,1,,Antofagasta,Norte,2019-10-13
493,2016.0,422,4,22.0,Rupanco,25-10-2019,25,10,2019,5,RR 3,Prime 2da,23:45,0:44,0:59:00,1,8.4,16.0,3.0,10.6,3.9,7.5,1.8,6.6,7.8,14.8,2.9,10.2,7.7,14.5,3.7,13.2,26.2,49.6,13.0,46.5,52.7,100,28.1,100,1,2,,Los Lagos,Sur,2019-10-25
494,2016.0,42,4,2.0,Ruta Pehuenche del Maule,26-10-2019,26,10,2019,6,RR 3,Prime 2da,0:03,1:00,0:57:00,0,15.7,31.4,5.4,25.2,6.1,12.3,2.4,11.4,4.4,8.8,2.3,10.8,4.2,8.4,0.7,3.5,22.6,45.3,8.9,42.0,49.9,100,21.3,100,1,1,,Maule,Centro,2019-10-26
495,2016.0,41,4,1.0,Isla Mocha,26-10-2019,26,10,2019,6,RR 4,Off Prime PM,15:04,16:26,1:22:00,0,7.9,15.4,3.1,15.9,6.2,12.0,1.8,9.4,8.3,16.3,2.3,11.6,10.1,19.7,3.3,16.6,20.6,40.3,7.8,39.5,51.1,100,19.7,100,3,2,,Bío Bío,Sur,2019-10-26
496,2017.0,55,5,5.0,Río Bueno,26-10-2019,26,10,2019,6,RR 3,Off Prime PM,19:06,20:00,0:54:00,1,10.9,20.3,2.9,15.5,4.4,8.2,0.8,4.3,5.4,10.0,1.8,9.2,8.1,15.0,2.2,11.6,26.1,48.6,9.9,51.8,53.7,100,19.1,100,1,1,,Los Lagos,Sur,2019-10-26
497,2017.0,526,5,26.0,"Ovalle interior, Río Hurtado",26-10-2019,26,10,2019,6,RR 3,Off Prime PM,20:00,21:00,1:00:00,1,15.0,26.0,4.5,19.5,6.2,10.6,1.5,6.4,5.8,10.0,2.3,9.8,10.2,17.6,3.3,14.2,23.7,40.9,9.5,41.4,57.9,100,23.0,100,1,1,,Coquimbo,Norte,2019-10-26
498,2019.0,722,7,22.0,Salar Pedernales Copiapó XL,26-10-2019,26,10,2019,6,Estreno,Prime,22:22,0:03,1:41:00,0,14.5,24.4,5.1,19.4,8.4,14.2,3.1,11.7,7.7,12.9,2.7,10.4,8.9,15.0,2.9,11.0,24.5,41.2,10.6,40.3,59.3,100,26.3,100,1,1,,Atacama,Norte,2019-10-26
499,2019.0,721,7,21.0,Chiloé Isla Quinchao XL,27-10-2019,27,10,2019,7,RR 1,Off Prime PM,17:11,19:07,1:56:00,1,9.3,16.6,3.2,12.2,5.3,9.5,1.5,5.8,5.5,9.9,2.1,8.1,11.9,21.2,5.8,22.5,25.1,44.9,10.6,40.7,55.8,100,26.0,100,2,2,,Los Lagos,Sur,2019-10-27
500,2016.0,410,4,10.0,San Vicente,2-11-2019,2,11,2019,6,RR 3,Prime 2da,0:22,1:18,0:56:00,1,11.5,26.3,4.1,20.9,2.3,5.2,0.5,2.6,5.4,12.4,1.8,9.3,6.8,15.6,3.8,19.5,17.9,40.9,7.5,38.4,43.7,100,19.6,100,1,1,,O'Higgins,Centro,2019-11-02
501,2016.0,428,4,28.0,Isla Sta. María,2-11-2019,2,11,2019,6,RR 3,Off Prime PM,15:14,16:10,0:56:00,0,6.3,16.1,2.9,18.5,3.1,8.0,0.8,4.8,5.0,12.6,1.7,10.4,5.0,12.6,1.5,9.2,19.1,48.4,7.3,46.0,39.4,100,15.9,100,1,1,,Bío Bío,Sur,2019-11-02
502,2018.0,66,6,6.0,Toltén,2-11-2019,2,11,2019,6,RR 2,Off Prime PM,19:57,21:00,1:03:00,1,8.8,18.3,2.9,15.6,4.3,9.0,0.8,4.6,5.0,10.5,1.3,7.0,7.5,15.7,3.0,16.4,22.8,47.4,9.0,49.1,48.0,100,18.4,100,1,2,,Araucanía,Norte,2019-11-02
503,2018.0,618,6,18.0,Puelo-Hornopirén XL,2-11-2019,2,11,2019,6,RR 1,Prime,22:28,0:22,1:54:00,1,10.4,19.9,4.2,17.2,4.1,7.8,1.2,4.9,8.5,16.2,2.3,9.4,10.4,19.7,5.7,23.6,22.2,42.3,9.4,38.4,52.5,100,24.3,100,1,2,,Los Lagos,Sur,2019-11-02
504,2019.0,722,7,22.0,Salar Pedernales Copiapó XL,3-11-2019,3,11,2019,7,RR 1,Off Prime PM,17:26,19:12,1:46:00,1,5.5,11.2,2.5,11.1,4.1,8.2,1.6,6.9,5.9,12.0,2.3,10.0,7.9,15.9,2.7,11.8,26.3,53.0,12.1,53.1,49.6,100,22.8,100,3,2,,Atacama,Norte,2019-11-03
505,2016.0,46,4,6.0,Cobquecura,9-11-2019,9,11,2019,6,RR 3,Prime 2da,0:23,1:32,1:09:00,2,9.2,20.3,4.0,17.7,3.2,7.0,1.5,6.9,4.3,9.6,1.2,5.5,7.2,15.9,3.3,14.8,19.0,42.0,10.4,46.4,45.3,100,22.4,100,1,1,,Ñuble,Centro,2019-11-09
507,2016.0,426,4,26.0,Salamanca,9-11-2019,9,11,2019,6,RR 3,Off Prime PM,15:02,16:04,1:02:00,1,7.6,16.3,4.1,22.1,5.9,12.6,2.1,11.2,5.2,11.0,1.2,6.4,6.5,13.8,2.5,13.2,20.7,44.1,7.4,39.9,46.9,100,18.5,100,1,1,,Coquimbo,Norte,2019-11-09
508,2018.0,625,6,25.0,Lago Maihue,9-11-2019,9,11,2019,6,RR 1,Off Prime PM,19:52,21:00,1:08:00,2,10.1,20.9,2.9,14.0,5.8,12.0,1.5,7.2,3.2,6.6,0.7,3.2,5.9,12.2,2.1,9.8,22.5,46.7,12.1,57.6,48.2,100,20.9,100,1,1,,Los Ríos,Sur,2019-11-09
509,2019.0,723,7,23.0,Rapa Nui XL,9-11-2019,9,11,2019,6,Estreno,Prime,22:28,0:23,1:55:00,3,11.1,20.2,5.0,18.0,5.4,9.8,1.8,6.6,7.6,13.8,1.8,6.7,11.1,20.2,6.2,22.6,20.8,38.0,11.1,40.4,54.9,100,27.5,100,1,2,,Valparaíso,Centro,2019-11-09
510,2018.0,618,6,18.0,Puelo-Hornopirén XL,10-11-2019,10,11,2019,7,RR 2,Off Prime PM,17:15,19:29,2:14:00,2,8.4,17.1,2.6,12.7,4.9,10.1,1.8,9.1,4.5,9.1,1.3,6.5,5.5,11.3,2.2,11.1,24.6,50.2,10.8,53.5,49.1,100,20.3,100,1,1,,Los Lagos,Sur,2019-11-10
511,2016.0,410,4,10.0,San Vicente,16-11-2019,16,11,2019,6,RR 4,Off Prime AM,7:39,8:30,0:51:00,1,2.8,15.0,1.1,11.0,0.8,4.5,0.2,2.9,2.4,13.5,0.6,7.1,1.3,7.3,0.9,11.0,8.9,50.6,3.9,47.2,17.7,100,8.2,100,1,1,,O'Higgins,Centro,2019-11-16
512,2016.0,415,4,15.0,Porvenir,16-11-2019,16,11,2019,6,RR 4,Off Prime PM,15:07,16:04,0:57:00,1,6.6,15.1,2.0,11.5,4.7,10.8,2.0,11.3,5.7,13.1,1.8,10.4,6.3,14.4,2.4,13.6,19.0,43.5,8.0,44.6,43.6,100,17.8,100,1,2,,Magallanes,Sur,2019-11-16
513,2018.0,628,6,28.0,Tirúa a Victoria,16-11-2019,16,11,2019,6,RR 1,Off Prime PM,19:55,21:00,1:05:00,2,7.6,15.9,2.8,14.5,5.4,11.4,1.4,7.2,3.9,8.2,1.5,7.7,7.4,15.5,3.6,18.6,22.4,46.9,8.7,44.8,47.7,100,19.4,100,1,2,,Araucanía,Norte,2019-11-16
514,2016.0,421,4,21.0,Marchihue,16-11-2019,16,11,2019,6,RR 3,Prime 2da,23:43,0:43,1:00:00,1,11.1,22.4,4.3,19.0,3.6,7.2,1.1,4.7,8.5,17.1,2.4,10.4,9.3,18.7,4.9,21.4,19.3,38.8,8.7,38.2,49.8,100,22.8,100,1,2,,O'Higgins,Centro,2019-11-16
515,2019.0,724,7,24.0,Lago Budi 2019,16-11-2019,16,11,2019,6,Estreno,Prime,22:26,23:43,1:17:00,2,11.4,20.0,4.6,18.3,5.8,10.2,1.4,5.7,8.1,14.2,2.2,8.9,12.2,21.4,5.9,23.5,21.6,37.8,9.4,37.1,57.1,100,25.2,100,2,2,,Araucanía,Norte,2019-11-16
516,2019.0,723,7,23.0,Rapa Nui XL,17-11-2019,17,11,2019,7,RR 1,Off Prime PM,18:01,19:08,1:07:00,3,5.8,12.9,2.3,11.8,3.5,7.8,1.4,7.0,5.2,11.5,2.2,11.2,5.2,11.4,1.5,7.9,26.0,57.5,10.9,56.3,45.1,100,19.4,100,1,1,,Valparaíso,Centro,2019-11-17
517,2016.0,421,4,21.0,Marchihue,23-11-2019,23,11,2019,6,RR 4,Off Prime PM,15:05,15:54,0:49:00,1,6.4,13.7,2.6,15.1,5.4,11.6,1.7,10.0,5.5,11.8,1.4,8.0,5.3,11.3,0.8,4.4,23.2,49.5,9.2,53.0,46.9,100,17.3,100,1,1,,O'Higgins,Centro,2019-11-23
518,2018.0,69,6,9.0,Arrieros Farellones-Cajón Maipo,23-11-2019,23,11,2019,6,RR 2,Off Prime PM,19:58,21:00,1:02:00,2,8.3,18.0,3.1,16.3,4.0,8.7,1.3,6.9,5.1,11.1,1.7,9.0,5.2,11.2,2.0,10.9,22.9,49.5,8.9,47.7,46.3,100,18.7,100,1,1,,Metropolitana,Centro,2019-11-23
519,2016.0,419,4,19.0,Melipeuco,23-11-2019,23,11,2019,6,RR 3,Prime 2da,23:57,1:03,1:06:00,1,11.4,22.9,4.0,17.1,2.7,5.5,1.2,5.0,5.6,11.3,2.1,9.0,9.7,19.6,4.3,18.6,20.6,41.4,9.6,40.9,49.7,100,23.4,100,1,2,,Araucanía,Norte,2019-11-23
520,2019.0,725,7,25.0,Parral,23-11-2019,23,11,2019,6,Estreno,Prime,22:30,23:57,1:27:00,2,12.0,20.4,3.8,14.0,4.5,7.7,1.7,6.3,7.3,12.4,2.3,8.4,12.9,21.9,6.0,21.8,22.0,37.5,11.3,41.0,58.7,100,27.5,100,2,2,,Maule,Centro,2019-11-23
